path,species,health,joint_label,group_id,split
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (183).jpg,guava,anthracnose,Guava_Anthracnose,phash_faa08757855f7ea85ea021553857d7aae1f19e15270a797a26ad61a19e548687,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (2).jpg,guava,anthracnose,Guava_Anthracnose,phash_eb0d256a9d616ea598876d56939a99ce629193b9665693b1992ab236932c66d6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (96).jpg,guava,anthracnose,Guava_Anthracnose,phash_ea1581f895ea1e055a85617a654287a1968f9a56a1f079ea678767959e5ad65a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (195).jpg,guava,anthracnose,Guava_Anthracnose,phash_abff6d7cd400b4804ab7da973d526d5a702974a9c5b5b25786929fea1a4a8c81,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (79).jpg,guava,anthracnose,Guava_Anthracnose,phash_fa803ec5855fc03b5aa08fe06957780735aa21fa92f5f78163c09a5f870fc96a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (204).jpg,guava,anthracnose,Guava_Anthracnose,phash_abd5c01294aa1febda157095617af34006a5983fbed0c9f4734b6d96212dee98,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (155).jpg,guava,anthracnose,Guava_Anthracnose,phash_b91e383393a1e1f09a579383c96acf1f852dcd38661eccb59738cdb2cc30349a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (56).jpg,guava,anthracnose,Guava_Anthracnose,phash_efa826618055589e1eeaab156814756361ff3aad96a08f549817cdeae9f8b0a5,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (102).jpg,guava,anthracnose,Guava_Anthracnose,phash_b43d9a93c3d04969cf0f65a4cc7e34da186932c831e5631a9986e73bc99e6639,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (114).jpg,guava,anthracnose,Guava_Anthracnose,phash_fa80c0ff857f3f005e80e07f615787c0d7aa5c1f9a5521f0616ac78726a58e3e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (17).jpg,guava,anthracnose,Guava_Anthracnose,phash_e75a938c9ca54a739b9c6d4e633964b5666794d2c64e9b5a898d9b2165b12326,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (143).jpg,guava,anthracnose,Guava_Anthracnose,phash_ad03b4b5c0bd6ad283d0614b964b63ad9a5d27859a69671fc969263cd9a59678,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (40).jpg,guava,anthracnose,Guava_Anthracnose,phash_bfb4e001d05b03ffd92193c0c9b73b25cc9f0f16cc5f2f12cc7c7019c4f03e19,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (138).jpg,guava,anthracnose,Guava_Anthracnose,phash_ea159eb195ea695e5a1534ad257a86d1c7c1d85e9a1e25e125e86687ca879a5a,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (211).jpg,guava,anthracnose,Guava_Anthracnose,phash_abd56a70d42a950a4bf5caf53d027f4230bd21afc7c076d4ce078e42183ecd2f,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (180).jpg,guava,anthracnose,Guava_Anthracnose,phash_b64bc33cc9b63cc3cec9306c3666c1b23336cf893898cc6e30e13336c787339b,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (83).jpg,guava,anthracnose,Guava_Anthracnose,phash_f83ec7c085d1382f5aaae1f02e17950b30f84a8de383655ccc3db0aac9dfd315,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (1).jpg,guava,anthracnose,Guava_Anthracnose,phash_e357cd1c842839e39cc5b19c9ada33b09ac332329b4e9673996c966399ac564f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (196).jpg,guava,anthracnose,Guava_Anthracnose,phash_e31a338c94a54a739a584c6b9b33cdadc872cd954cca9c936cc992da6dcd934c,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (95).jpg,guava,anthracnose,Guava_Anthracnose,phash_faa06eea8157b1154ea8d7aa39156e0580fa317eefc7d3a090284e07dad53c3e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (179).jpg,guava,anthracnose,Guava_Anthracnose,phash_b64bc1f8c9a41f07cc9a383c266871c13326e3cf3b1bc734b9d9ce33c8c51e19,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (207).jpg,guava,anthracnose,Guava_Anthracnose,phash_faae3df79555c0085aea8bfd69551d0227a870bf9607235418fa956a69c1d8a5,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (159).jpg,guava,anthracnose,Guava_Anthracnose,phash_ad5e6f56d0a190a98b5fdbd67d280d0a300b7c3d6fff22d0e410f34302cac83f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (227).jpg,guava,anthracnose,Guava_Anthracnose,phash_bf00b08ed0bfdad4c3c0694bcf876dad8e1664f0cc5a24c39c6936c7d8616367,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (231).jpg,guava,anthracnose,Guava_Anthracnose,phash_fa003f68857fe017dea0c7f02a578f03656a7c3f36a520f092d677c0994a8b8f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (118).jpg,guava,anthracnose,Guava_Anthracnose,phash_e85e98bd86a5c3d098e0cd2bcd876ca39e5866ce9a49367c196d32f6392432f2,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (37).jpg,guava,anthracnose,Guava_Anthracnose,phash_b60bc3e4c17c8f968ba02c5fdc933c7cd9d93264e1c33366238f3336991f3032,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (134).jpg,guava,anthracnose,Guava_Anthracnose,phash_e87cb52a85e362b5969763529678670a9a5326399b5286719b4a94e3db299cc7,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (60).jpg,guava,anthracnose,Guava_Anthracnose,phash_ea2ac33185553c8e970a60d47abce7e261559c0fe50a98f894bd7183dad5671e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (163).jpg,guava,anthracnose,Guava_Anthracnose,phash_ebdc6a10d40b95fa1fe4da85780b295e63f265a18f82c697bc959e5a825a9961,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (76).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4bacb2dc3410c96cd3634d98c7232cdc336330e8f33331eccf967398cc1e66c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (175).jpg,guava,anthracnose,Guava_Anthracnose,phash_faa27aa2855581555f8a5f82687d783f9542e5d0d2b09eabcf0358551c7d6562,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (99).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4f2cb4dcb0d3cb4cd9332c9c70c93264cf0cba338cb6d9c664c9b3061e68e73,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (21).jpg,guava,anthracnose,Guava_Anthracnose,phash_f216a9abc5f976442e0f71b23078c789a346ce2e3313347871d931a3cecce38e,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (122).jpg,guava,anthracnose,Guava_Anthracnose,phash_eaa8d03295550fd35aaa7c0e4a7565f98f4296959c3fda5821f5290f67c28c3c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (20).jpg,guava,anthracnose,Guava_Anthracnose,phash_b26ccd92cd91364d3e0fb1b271d9cf8b3264cc6c31b33361cb8d3198cc7c9923,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (123).jpg,guava,anthracnose,Guava_Anthracnose,phash_efbe80e880051d5795ff7aaa5fa860558a04e5fa9e5796a038536a97617ac554,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (77).jpg,guava,anthracnose,Guava_Anthracnose,phash_eaa8cf879557383c5aaa63c16955c70e250a987896ad39c3da54670e6d6ac679,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (174).jpg,guava,anthracnose,Guava_Anthracnose,phash_a5ad279ed252d261496d81b734b63f987b5b320dc104c367e07fcdb21de01cd8,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (98).jpg,guava,anthracnose,Guava_Anthracnose,phash_b0d8cd27cb072cda8c1e32e139f13326cd9b2f1ccce966608ce7333661e63399,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (61).jpg,guava,anthracnose,Guava_Anthracnose,phash_eaa23542815de2bf97aad7c01a159e0b6954387e654a61e1a6ad678796b5c43e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (162).jpg,guava,anthracnose,Guava_Anthracnose,phash_bda1d217d0de8b69c3e18f258b7e0c3699e04c36d4c26cf232c96cf063cf64cc,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (36).jpg,guava,anthracnose,Guava_Anthracnose,phash_f817952ac5e05a959e0f69529c3c25a390f126967bc3262a4b0f9675d9b4da73,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (135).jpg,guava,anthracnose,Guava_Anthracnose,phash_b85f1e1f95a1607892d665c39b5a61e1db69e6c5c96166c2c9a467479926234f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (119).jpg,guava,anthracnose,Guava_Anthracnose,phash_bffe69cbd00196b54bfe494a340125e7c07f12dacfe089092e0fccbf703c3342,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (230).jpg,guava,anthracnose,Guava_Anthracnose,phash_fa003d68857fe097dea0c7f22a578f03756a7c3d32a530f0925275c29b4a8e8f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (226).jpg,guava,anthracnose,Guava_Anthracnose,phash_abf76b75d400b50a82f7d0ad1cafcbfe38d40d8439c83c1a4d897179c49ba1a5,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (158).jpg,guava,anthracnose,Guava_Anthracnose,phash_fffec11590402fea4bbf3c056d10d0ff0768cbc07c2f4d1f30f464a993c07255,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (206).jpg,guava,anthracnose,Guava_Anthracnose,phash_ad4ac00fd2b53ff04b4a700725adc3e836908f3f984b4dd2c1e57681c796327f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (197).jpg,guava,anthracnose,Guava_Anthracnose,phash_eaf56a8d954a85721fbddaad78232955c3dc656a258ac69d76351b5092d09871,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (94).jpg,guava,anthracnose,Guava_Anthracnose,phash_ea810f68c55ef0171ea01ff86157680187aaa1fe9e15de8131ea287f67bd65e0,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (178).jpg,guava,anthracnose,Guava_Anthracnose,phash_b09ac387cb053c38cc3638f03cf3e3c73265c31e333c8c389399ccf1cd8b34e7,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (181).jpg,guava,anthracnose,Guava_Anthracnose,phash_b45f992cc3e0cc92cf8364c9ce2c664fce34373e9c33333818f3333998c93371,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (82).jpg,guava,anthracnose,Guava_Anthracnose,phash_e9c3b5e9872cd2959c709b5a98e749639984652b39bc679461326692373366d3,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (210).jpg,guava,anthracnose,Guava_Anthracnose,phash_bd42c17a92b59685f83d7b4267d26c3f2f29c4eb9987938d9a9c333262606c43,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (139).jpg,guava,anthracnose,Guava_Anthracnose,phash_bfe83fe8c017d0172f280feacb7a34053485d2d8b25e325fcfa1cbe03c344c96,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (142).jpg,guava,anthracnose,Guava_Anthracnose,phash_b492e1b6c36b1e49cd3e382dc9f039a6c387199ec70c389827316ce13633e6e7,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (41).jpg,guava,anthracnose,Guava_Anthracnose,phash_ec1f3425c6a172d296d261c39e4b258fda4863149b6f273ccb6de7349b2c8632,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (115).jpg,guava,anthracnose,Guava_Anthracnose,phash_fffac00294552ff5ca2116aad1bf335427d0ed062a59cebe7c284cda5916c1c5,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (16).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4259e03d2d2787cdb6f61e0c924e196cdb0c79bccc36609ccc7664dcc8e666c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (103).jpg,guava,anthracnose,Guava_Anthracnose,phash_bd2d9e12d2d6e17bc87d6584cde0669ecd87e641630cc2676136936633b2998c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (154).jpg,guava,anthracnose,Guava_Anthracnose,phash_bc2f2f0f92f070fccb4b32c0cf253349c7869965c70fc9a6630cc9963324cf87,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (57).jpg,guava,anthracnose,Guava_Anthracnose,phash_bbaec00095511fffd2aa3e004bd5701f6d52c3fe24a8cfc09695cc0b9a7e0c7d,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (221).jpg,guava,anthracnose,Guava_Anthracnose,phash_bff4624dd00985aa8bf63a943d00c17b307f6fa563e986868f05f45f8c9619e8,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (108).jpg,guava,anthracnose,Guava_Anthracnose,phash_bff5c10a90222ffd4bd5340225aad2ff9f04cb40743f05adb2f02a84cd6b6c1f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (237).jpg,guava,anthracnose,Guava_Anthracnose,phash_ec4a383f96a5e1f0da52c707c96bce7ccd9dcc65ccb08da60c538c92cce124d3,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (149).jpg,guava,anthracnose,Guava_Anthracnose,phash_e5a792569e16696b996165b4318f64d226399a6366639b6e6da69998649a6339,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (31).jpg,guava,anthracnose,Guava_Anthracnose,phash_e14e37a49eb1ce5a99428ce1692d99966db67318249e6673921966cd626b6cd9,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (132).jpg,guava,anthracnose,Guava_Anthracnose,phash_b059399ccba6e1c1cc9b660f3ce93e7430e71873332799c333338d8dce31ce18,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (66).jpg,guava,anthracnose,Guava_Anthracnose,phash_bfebe18c90000253c0bfbf7f2faef0003d51e0ffb0aa47cacab51e00cf559817,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (89).jpg,guava,anthracnose,Guava_Anthracnose,phash_e5a5cdac961a3cd29a79b6cb987332cd99e3924c9987934c9989b32c99993b24,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (165).jpg,guava,anthracnose,Guava_Anthracnose,phash_b42d9936c2d0c3d2cf0f278f9cb4665c38d2267039cb7243b38c73679b18cfa4,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (70).jpg,guava,anthracnose,Guava_Anthracnose,phash_fbaac88f85551f705eaa700f685f63f42570870396ae9c3f9b5158f0c96b21c2,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (173).jpg,guava,anthracnose,Guava_Anthracnose,phash_aff53dfdd00af2000bfd83ff6d427f0034a9303f92d5b3f0c94acb0025a18c3f,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (27).jpg,guava,anthracnose,Guava_Anthracnose,phash_bb13c1dcc4fc3e271f033999326cc3c43b33ce0738fc3c33c9c031cdc70f3998,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (124).jpg,guava,anthracnose,Guava_Anthracnose,phash_ea05c0fa957a3f056a91e07e257e9fe0d2a5681f23d425e8cf0b92951c7cd94a,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (153).jpg,guava,anthracnose,Guava_Anthracnose,phash_bd2d9e1992d6f0f8cb7a6181cd606796cc87661b8c8fc66968ccc66c659cc724,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (50).jpg,guava,anthracnose,Guava_Anthracnose,phash_b64b326dc16c3592cf82336dce1fe3964cdb9b1b3070cd393361cc9933338c61,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (104).jpg,guava,anthracnose,Guava_Anthracnose,phash_b0b69879cb4b6787cc3026183cdbb26133c89966339fc996cc796cd9ce646649,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (112).jpg,guava,anthracnose,Guava_Anthracnose,phash_bd01cf04d2dee43ecb49c2788f251f619c3e3c27cc383876ccb099e2ccd299c7,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (11).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4beb349c3c161348d2fe6929cf2ce6979e19ce1678798c3664c398e964861bc,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (145).jpg,guava,anthracnose,Guava_Anthracnose,phash_e1d03cf19728638792b5671cda5e361ccb4ab258cc699358cca59b69cce49b69,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (46).jpg,guava,anthracnose,Guava_Anthracnose,phash_e1e138f1961e6587cb69b21a9a729618ce733269c9276d259cb7b67298c69263,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (217).jpg,guava,anthracnose,Guava_Anthracnose,phash_afff179fd4006840cad7e1eb8d6ac7b53ca51e1230963a4b32ca316d224df1e4,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (186).jpg,guava,anthracnose,Guava_Anthracnose,phash_abbd960ad5424ab742af2f583f15f40a300a82fdd1ec4f508e856c2f169f30fd,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (169).jpg,guava,anthracnose,Guava_Anthracnose,phash_b43c387edb43e1e1cd35c69265c7ce49670fb1e4767239961963309819cd34c9,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (85).jpg,guava,anthracnose,Guava_Anthracnose,phash_eaf131548707c7ab58b86c5469d5b1e2670a93879e35ce58d8d26c6b690e3587,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (7).jpg,guava,anthracnose,Guava_Anthracnose,phash_e1e938e19694e38eda439338cd2d9e61ccb4cc303cd2ccb3c6599cc7ce612ccb,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (190).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4bccb47d3c3cc3ccb2d2cb0ccb434d3cdcb32cdcf0c334ccf34332489333332,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (93).jpg,guava,anthracnose,Guava_Anthracnose,phash_ebfd2d689500d081cabf83d63b541f2a652a6825e4ad60ffc25697c09f4a9e87,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (128).jpg,guava,anthracnose,Guava_Anthracnose,phash_fbe27ea88415a055dffad5fe68079a8099a8395f195721e8712af78165a1025f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (201).jpg,guava,anthracnose,Guava_Anthracnose,phash_af5b6e52d4a0b5ad0bd412d67d2a6d6ac0f3e4859f8c93de38345b0160724c3f,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (200).jpg,guava,anthracnose,Guava_Anthracnose,phash_afd797abd40a5a94c0dfc85a81e9497fc7a569f08c90c5c0c6d26783c659670d,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (129).jpg,guava,anthracnose,Guava_Anthracnose,phash_e815c5a295ea3a0dda95217a694ae78564bfde1e30e0996a73876da5271e6496,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (191).jpg,guava,anthracnose,Guava_Anthracnose,phash_b41764e6c368324fcf869b248c1bd93ecc788c999ce0ccc938e7cecc71c7cc64,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (92).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4a4c8dbd25a0d8dc3611c96cb06ccdacf1eccc8cc3acecdcc38c6cdccf1664c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (6).jpg,guava,anthracnose,Guava_Anthracnose,phash_b7b4c259d24b4da4cbf43c92ce493c7fb36430e09383338bc71fb819cf1c98e0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (187).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4b664b6c3c93249cf0d9b2d8cbad9b638e18d9233876cd9339e32cd6718224e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (168).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4973c0ec3f8e1f8cd2587836c9ace1f32699c78336430e199927187cc9bb38e,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (84).jpg,guava,anthracnose,Guava_Anthracnose,phash_e3479668842958d79ad7394e9ada63399b496731992d663699246676d93466c6,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (216).jpg,guava,anthracnose,Guava_Anthracnose,phash_aaf53bd0954af40ad2bdc2fd6f52cf404daa082b8c056cb5fcfe349220f09ada,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (144).jpg,guava,anthracnose,Guava_Anthracnose,phash_bc85cb58c3fa2d258f81345e9b6d31e0cda63383cc9a666d1c7833266cf19396,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (47).jpg,guava,anthracnose,Guava_Anthracnose,phash_ec6e8ce4c6845a4ece5eeded9e683cd4d86835879965634e99a6258cc9966498,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (113).jpg,guava,anthracnose,Guava_Anthracnose,phash_b8013dc2c5fac2bf4e058f4034e83a1f925769e8d9a8c7a56cc59e1e263f3969,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (10).jpg,guava,anthracnose,Guava_Anthracnose,phash_b41e9b69c3e06db68e0f36c99c7c334c39f2330e33839338c59f99306658cce3,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (105).jpg,guava,anthracnose,Guava_Anthracnose,phash_b278cf27cf8734580c5833e430e0c39733a7ce19cf3acce131cc30e7339c731e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (152).jpg,guava,anthracnose,Guava_Anthracnose,phash_b4f0d933c34b0cbacd3c64e1ccb266cfccc3334ccccf332c3ccc3336318c6333,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (51).jpg,guava,anthracnose,Guava_Anthracnose,phash_e739931c94d74b6399496da4999ac4b68d3b6cdac86764c9332436d9c6668663,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Guava_Anthracnose/Anthracnose (26).jpg,guava,anthracnose,Guava_Anthracnose,phash_b487c9d8d27a4da4cba43c1fcf132c792f213069f32733e09b966986cd1e64d8,train
